,Provincia,Partido,Localidad,ADSL,Cablemódem,Dial Up,Fibra óptica,4G,3G,Telefonía Fija,Wireless,Satelital
3464,CABA,COMUNA 04,BOCA,SI,SI,SI,SI,SI,SI,SI,SI,SI
3465,SANTIAGO DEL ESTERO,Aguirre,Argentina,NO,NO,NO,SI,SI,NO,NO,NO,NO
3466,SANTIAGO DEL ESTERO,Aguirre,Casares,NO,NO,NO,SI,NO,NO,NO,NO,NO
3467,SANTIAGO DEL ESTERO,Aguirre,Malbrán,SI,NO,NO,SI,SI,SI,SI,NO,SI
3468,SANTIAGO DEL ESTERO,Aguirre,Villa General Mitre (Est. Pinto),NO,SI,NO,NO,SI,SI,SI,SI,SI
3469,SANTIAGO DEL ESTERO,Alberdi,Campo Gallo,NO,NO,NO,SI,SI,NO,SI,SI,SI
3470,SANTIAGO DEL ESTERO,Alberdi,Coronel Manuel L. Rico,NO,NO,NO,NO,NO,NO,NO,NO,SI
3471,CABA,COMUNA 04,NUEVA POMPEYA,SI,SI,SI,SI,SI,SI,SI,SI,SI
3472,SANTA FE,La Capital,San José del Rincón,SI,SI,NO,SI,SI,SI,SI,NO,SI
3473,SANTA FE,La Capital,Santa Fe,SI,SI,SI,SI,SI,SI,SI,SI,SI
3474,CABA,COMUNA 04,PARQUE PATRICIOS,SI,SI,SI,SI,SI,SI,SI,SI,SI
3475,SANTA FE,La Capital,Santo Tomé,SI,SI,NO,SI,SI,SI,SI,SI,NO
3476,SANTA FE,La Capital,Sauce Viejo,SI,NO,NO,SI,SI,SI,SI,SI,NO
3477,SANTA FE,La Capital,Villa Adelina,NO,NO,NO,NO,SI,SI,NO,NO,NO
3478,SANTA FE,La Capital,Villa Laura (Est. Constituyentes),NO,NO,NO,NO,SI,NO,NO,NO,NO
3479,SANTA FE,Las Colonias,Cavour,NO,NO,NO,NO,NO,NO,SI,SI,NO
3480,SANTA FE,Las Colonias,Cululú,NO,NO,NO,NO,NO,NO,SI,SI,NO
3481,CABA,COMUNA 05,ALMAGRO,SI,SI,SI,SI,SI,SI,SI,SI,SI
3482,SANTA FE,General Obligado,Villa Guillermina,SI,SI,NO,NO,SI,SI,SI,SI,SI
3483,SANTA FE,General Obligado,Villa Ocampo,SI,SI,NO,NO,SI,SI,SI,NO,SI
3484,SANTA FE,Iriondo,Barrio Cicarelli,NO,NO,NO,NO,NO,NO,NO,SI,NO
3485,SANTA FE,Iriondo,Bustinza,SI,NO,NO,SI,SI,NO,SI,SI,NO
3486,SANTA FE,Iriondo,Cañada de Gómez,SI,SI,NO,SI,SI,SI,SI,SI,NO
3487,CABA,COMUNA 05,BOEDO,SI,SI,SI,SI,SI,SI,SI,SI,SI
3488,SAN LUIS,Junín,La Lomita,NO,NO,NO,NO,NO,NO,NO,NO,NO
3489,SAN LUIS,Junín,Lafinur,NO,NO,NO,NO,NO,NO,NO,SI,NO
3490,SAN LUIS,Junín,Las Palomas,NO,NO,NO,NO,NO,NO,NO,NO,NO
3491,SAN LUIS,Junín,Los Cajones,NO,NO,NO,NO,NO,NO,SI,SI,NO
3492,SAN LUIS,Junín,Los Lobos,NO,NO,NO,NO,NO,NO,NO,NO,NO
3493,SAN LUIS,Junín,Los Molles,NO,NO,NO,SI,NO,NO,SI,SI,NO
3494,SAN LUIS,Junín,Merlo,SI,SI,NO,SI,SI,SI,SI,SI,NO
3495,SAN LUIS,Junín,Ojo Del Rio,NO,NO,NO,NO,NO,NO,NO,NO,NO
3496,SAN LUIS,Junín,Santa Ana,NO,NO,NO,NO,NO,NO,NO,NO,NO
3497,CABA,COMUNA 06,CABALLITO,SI,SI,SI,SI,SI,SI,SI,SI,SI
3498,RIO NEGRO,General Roca,Villa Alberdi,NO,NO,NO,NO,NO,NO,NO,NO,SI
3499,RIO NEGRO,General Roca,Villa del Parque,NO,NO,NO,NO,NO,NO,NO,NO,NO
3500,RIO NEGRO,General Roca,Villa Manzano,NO,NO,NO,NO,SI,SI,SI,SI,SI
3501,RIO NEGRO,General Roca,Villa Regina,SI,NO,SI,SI,SI,SI,SI,SI,SI
3502,RIO NEGRO,General Roca,Villa San Isidro,NO,NO,NO,SI,NO,SI,NO,SI,NO
3503,RIO NEGRO,Ñorquincó,Las Bayas,NO,NO,NO,NO,NO,NO,NO,NO,NO
3504,RIO NEGRO,Ñorquincó,Mamuel Choique,NO,NO,NO,SI,NO,NO,SI,NO,NO
3505,RIO NEGRO,Ñorquincó,Ñorquincó,NO,NO,NO,NO,NO,NO,SI,NO,SI
3506,CABA,COMUNA 07,FLORES,SI,SI,SI,SI,SI,SI,SI,SI,SI
3507,MENDOZA,Junín,Ingeniero Giagnoni,SI,NO,SI,SI,SI,SI,SI,SI,NO
3508,MENDOZA,Junín,Junín,SI,NO,SI,SI,SI,SI,SI,SI,NO
3509,MENDOZA,Junín,La Colonia,NO,NO,NO,SI,SI,SI,NO,SI,SI
3510,MENDOZA,Junín,Los Barriales,SI,NO,SI,NO,SI,SI,SI,SI,NO
3511,MENDOZA,Junín,Medrano,NO,NO,NO,NO,NO,NO,NO,SI,NO
3512,MENDOZA,Junín,Phillips,NO,NO,NO,NO,NO,NO,SI,SI,NO
3513,CABA,COMUNA 07,PARQUE CHACABUCO,SI,SI,SI,SI,SI,SI,SI,SI,SI
3514,JUJUY,San Pedro,San Lucas,NO,NO,NO,NO,SI,SI,NO,SI,NO
3515,JUJUY,San Pedro,San Pedro (Est. San Pedro de Jujuy),SI,SI,NO,SI,NO,NO,SI,SI,SI
3516,JUJUY,San Pedro,Sauzal,NO,NO,NO,NO,NO,NO,NO,NO,NO
3517,JUJUY,SANTA BARBARA,El Fuerte,NO,NO,NO,NO,SI,NO,SI,NO,SI
3518,JUJUY,SANTA BARBARA,El Piquete,SI,NO,NO,NO,SI,SI,SI,SI,NO
3519,JUJUY,SANTA BARBARA,El Talar,NO,NO,NO,NO,NO,NO,SI,SI,SI
3520,JUJUY,SANTA BARBARA,Palma Sola,NO,NO,NO,NO,SI,NO,SI,SI,SI
3521,CABA,COMUNA 08,VILLA LUGANO,SI,SI,SI,SI,SI,SI,SI,SI,SI
3522,ENTRE RIOS,La Paz,La Paz,SI,SI,NO,SI,SI,SI,SI,SI,NO
3523,ENTRE RIOS,La Paz,Piedras Blancas,NO,SI,NO,SI,SI,NO,SI,SI,NO
3524,ENTRE RIOS,La Paz,Pueblo Arrúa (Est. Alcaraz),NO,SI,NO,NO,SI,SI,SI,SI,SI
3525,ENTRE RIOS,La Paz,San Gustavo,NO,NO,NO,SI,SI,SI,SI,SI,NO
3526,JUJUY,SANTA BARBARA,Puente Lavayén,NO,NO,NO,NO,NO,NO,NO,NO,NO
3527,CABA,COMUNA 08,VILLA SOLDATI,SI,SI,SI,SI,SI,SI,SI,SI,SI
3528,CORDOBA,Río Cuarto,Coronel Moldes,SI,NO,NO,NO,SI,SI,SI,NO,NO
3529,CORDOBA,Río Cuarto,Elena,SI,NO,NO,SI,SI,SI,SI,SI,NO
3530,CORDOBA,Río Cuarto,La Carolina,SI,NO,NO,NO,NO,SI,SI,SI,SI
3531,CORDOBA,Río Cuarto,La Cautiva,NO,NO,NO,NO,SI,NO,SI,NO,NO
3532,CORDOBA,Río Cuarto,La Gilda,NO,NO,NO,NO,NO,NO,NO,NO,NO
3533,CORDOBA,Río Cuarto,Las Acequias,SI,NO,NO,SI,SI,SI,SI,NO,NO
3534,BUENOS AIRES,General Alvarado,Mar del Sur,NO,NO,SI,NO,SI,SI,SI,SI,NO
3535,BUENOS AIRES,General Alvarado,Mechongué,SI,NO,NO,NO,SI,SI,SI,SI,NO
3536,BUENOS AIRES,General Alvarado,Miramar,SI,SI,SI,SI,SI,SI,SI,SI,SI
3537,BUENOS AIRES,General Alvear,General Alvear,NO,NO,NO,NO,SI,SI,SI,NO,NO
3538,BUENOS AIRES,General Arenales,Arribeños,SI,SI,SI,SI,SI,SI,SI,SI,NO
3539,BUENOS AIRES,General Arenales,Ascensión,SI,SI,NO,NO,SI,SI,SI,SI,NO
3540,BUENOS AIRES,General Arenales,Estación Arenales,NO,NO,NO,NO,NO,NO,NO,NO,NO
3541,BUENOS AIRES,General Arenales,Ferré,NO,SI,NO,SI,SI,SI,SI,SI,NO
3542,BUENOS AIRES,General Arenales,General Arenales,NO,SI,SI,SI,SI,SI,SI,SI,NO
3543,BUENOS AIRES,General Arenales,La Angelita,SI,NO,NO,NO,NO,NO,SI,SI,NO
3544,BUENOS AIRES,Morón,Castelar,SI,SI,NO,SI,SI,SI,SI,SI,NO
3545,BUENOS AIRES,Morón,El Palomar,SI,SI,SI,SI,SI,SI,SI,SI,SI
3546,BUENOS AIRES,Morón,Haedo,SI,SI,SI,SI,SI,SI,SI,SI,NO
3547,BUENOS AIRES,Morón,Moron,SI,SI,SI,SI,SI,SI,SI,SI,SI
3548,BUENOS AIRES,Morón,Villa Sarmiento,SI,SI,SI,SI,SI,SI,SI,SI,SI
3549,BUENOS AIRES,Navarro,José Juan Almeyra,NO,NO,NO,NO,NO,NO,NO,SI,NO
3550,BUENOS AIRES,Navarro,Las Marianas,NO,NO,NO,NO,NO,NO,NO,SI,NO
3551,CABA,COMUNA 11,VILLA GENERAL MITRE,SI,SI,SI,SI,SI,SI,SI,SI,SI
3552,CORDOBA,Río Cuarto,Las Albahacas,SI,NO,NO,NO,SI,NO,SI,NO,NO
3553,CORDOBA,Río Cuarto,Las Higueras,SI,SI,NO,SI,SI,SI,SI,NO,NO
3554,CORDOBA,Río Cuarto,Las Peñas,SI,NO,NO,NO,SI,SI,SI,SI,NO
3555,CORDOBA,Río Cuarto,Las Vertientes,SI,NO,NO,SI,SI,SI,SI,NO,NO
3556,CORDOBA,Río Cuarto,Malena,NO,NO,NO,NO,SI,NO,SI,NO,NO
3557,CORDOBA,Río Cuarto,Monte de los Gauchos,NO,NO,NO,NO,SI,NO,SI,NO,NO
3558,CORDOBA,Río Cuarto,Paso del Durazno,NO,NO,NO,NO,SI,NO,NO,NO,NO
3559,CORDOBA,Río Cuarto,Río Cuarto,SI,SI,SI,SI,SI,SI,SI,SI,SI
3560,CORDOBA,Río Cuarto,Sampacho,SI,NO,NO,SI,SI,SI,SI,SI,NO
3561,CORDOBA,Río Cuarto,San Basilio,SI,NO,NO,SI,SI,SI,SI,NO,SI
3562,CORDOBA,Río Cuarto,Santa Catalina (Est. Holmberg),SI,NO,NO,NO,SI,SI,SI,NO,NO
3563,CORDOBA,Río Cuarto,Suco,NO,NO,NO,NO,SI,SI,SI,NO,NO
3564,CORDOBA,Río Cuarto,Tosquitas,NO,NO,NO,NO,SI,SI,SI,NO,NO
3565,CORDOBA,Río Cuarto,Vicuña Mackenna,SI,SI,NO,SI,SI,SI,SI,NO,SI
3566,CORDOBA,Río Cuarto,Villa El Chacay,NO,NO,NO,NO,SI,NO,SI,NO,NO
3567,CORDOBA,Río Cuarto,Villa Santa Eugenia,NO,NO,NO,NO,NO,NO,NO,NO,NO
3568,CORDOBA,Río Cuarto,Washington,NO,NO,NO,NO,SI,SI,SI,SI,NO
3569,CORDOBA,Río Primero,Atahona,NO,NO,NO,NO,NO,NO,NO,NO,NO
3570,CORDOBA,Río Primero,Cañada de Machado,NO,NO,NO,NO,NO,NO,NO,SI,NO
3571,ENTRE RIOS,La Paz,Santa Elena,SI,SI,NO,NO,SI,SI,SI,SI,NO
3572,ENTRE RIOS,La Paz,Sir Leonard,NO,NO,NO,NO,NO,NO,NO,NO,NO
3573,ENTRE RIOS,Nogoyá,Aranguren,NO,SI,NO,NO,SI,NO,SI,SI,SI
3574,ENTRE RIOS,Nogoyá,Betbeder,NO,NO,NO,NO,NO,NO,NO,SI,NO
3575,ENTRE RIOS,Nogoyá,Don Cristóbal,NO,NO,NO,NO,NO,NO,SI,SI,NO
3576,ENTRE RIOS,Nogoyá,Febré,NO,NO,NO,NO,NO,NO,SI,SI,NO
3577,ENTRE RIOS,Nogoyá,Hernández,SI,NO,NO,NO,SI,SI,SI,SI,SI
3578,ENTRE RIOS,Nogoyá,Lucas González,SI,NO,NO,NO,SI,SI,SI,SI,NO
3579,ENTRE RIOS,Nogoyá,Nogoyá,SI,NO,NO,NO,SI,SI,SI,SI,NO
3580,ENTRE RIOS,Nogoyá,XX de Setiembre,NO,NO,NO,NO,NO,NO,SI,SI,NO
3581,ENTRE RIOS,Paraná,Aldea María Luisa,NO,NO,NO,NO,SI,NO,SI,SI,NO
3582,ENTRE RIOS,Paraná,Aldea San Juan,NO,NO,NO,NO,NO,NO,NO,NO,NO
3583,ENTRE RIOS,Paraná,Aldea San Rafael,NO,NO,NO,NO,NO,NO,SI,SI,NO
3584,ENTRE RIOS,Paraná,Aldea Santa María,NO,NO,NO,NO,NO,NO,SI,NO,NO
3585,ENTRE RIOS,Paraná,Aldea Santa Rosa,NO,NO,NO,NO,NO,NO,NO,NO,NO
3586,ENTRE RIOS,Paraná,Cerrito,SI,SI,NO,NO,SI,SI,SI,SI,SI
3587,JUJUY,Susques,Puesto Sey,NO,NO,NO,SI,NO,NO,NO,NO,NO
3588,JUJUY,Susques,San Juan de Quillaqués,NO,NO,NO,SI,NO,NO,SI,NO,SI
3589,JUJUY,Susques,Susques,NO,NO,NO,SI,SI,NO,SI,SI,SI
3590,JUJUY,Tilcara,Colonia San José,NO,NO,NO,NO,NO,NO,NO,NO,NO
3591,JUJUY,Tilcara,Huacalera,NO,NO,NO,SI,NO,NO,NO,NO,NO
3592,JUJUY,Tilcara,Juella,NO,NO,NO,NO,NO,NO,SI,NO,NO
3593,JUJUY,Tilcara,Maimará,NO,NO,NO,SI,SI,NO,SI,SI,SI
3594,JUJUY,Tilcara,Tilcara,NO,NO,NO,SI,SI,SI,SI,SI,SI
3595,JUJUY,Tilcara,Yacoraite,NO,NO,NO,NO,NO,NO,NO,NO,NO
3596,JUJUY,Tumbaya,Bárcena,NO,NO,NO,NO,NO,NO,NO,SI,NO
3597,JUJUY,Tumbaya,El Moreno,NO,NO,NO,NO,NO,NO,NO,NO,NO
3598,JUJUY,Tumbaya,Puerta de Colorados,NO,NO,NO,NO,NO,NO,NO,NO,NO
3599,JUJUY,Tumbaya,Purmamarca,SI,NO,NO,NO,SI,NO,SI,SI,NO
3600,JUJUY,Tumbaya,Tumbaya,NO,NO,NO,NO,SI,NO,SI,SI,NO
3601,JUJUY,Tumbaya,Volcán,NO,NO,NO,NO,SI,NO,SI,SI,NO
3602,JUJUY,Valle Grande,Caspalá,NO,NO,NO,NO,NO,NO,NO,NO,NO
3603,JUJUY,Valle Grande,Pampichuela,NO,NO,NO,NO,NO,NO,SI,NO,NO
3604,JUJUY,Valle Grande,San Francisco,NO,NO,NO,NO,NO,NO,SI,NO,NO
3605,JUJUY,Valle Grande,Santa Ana,NO,NO,NO,NO,NO,NO,SI,NO,SI
3606,JUJUY,Valle Grande,Valle Colorado,NO,NO,NO,NO,NO,NO,SI,NO,NO
3607,JUJUY,Valle Grande,Valle Grande,NO,NO,NO,NO,NO,NO,SI,NO,NO
3608,LA PAMPA,Capital,Anguil,NO,SI,NO,SI,SI,SI,SI,SI,SI
3609,LA PAMPA,Capital,Santa Rosa,SI,SI,SI,SI,SI,SI,SI,SI,SI
3610,LA PAMPA,Catriló,Catriló,NO,SI,SI,SI,SI,SI,SI,NO,SI
3611,LA PAMPA,Catriló,La Gloria,NO,NO,NO,NO,NO,NO,NO,NO,NO
3612,LA PAMPA,Catriló,Lonquimay,NO,SI,NO,SI,SI,SI,SI,NO,SI
3613,LA PAMPA,Catriló,Uriburu,NO,SI,NO,SI,SI,SI,SI,SI,SI
3614,LA PAMPA,Chalileo,Santa Isabel,NO,NO,SI,NO,NO,SI,SI,SI,SI
3615,LA PAMPA,Chapaleufú,Bernardo Larroude,NO,NO,SI,SI,NO,NO,SI,SI,SI
3616,LA PAMPA,Chapaleufú,Ceballos,NO,NO,NO,SI,NO,NO,SI,SI,SI
3617,SANTIAGO DEL ESTERO,Capital,Vuelta de la Barranca,NO,NO,NO,NO,SI,SI,NO,SI,NO
3618,MENDOZA,Junín,Rodríguez Peña,NO,NO,NO,NO,SI,NO,SI,SI,NO
3619,MENDOZA,La Paz,Desaguadero,NO,NO,NO,NO,SI,SI,SI,NO,NO
3620,MENDOZA,La Paz,La Paz,SI,NO,NO,SI,SI,SI,SI,SI,NO
3621,MENDOZA,La Paz,Villa Antigua,NO,NO,NO,NO,NO,NO,NO,NO,NO
3622,MENDOZA,Las Heras,Blanco Encalada,NO,NO,NO,NO,NO,NO,SI,NO,NO
3623,MENDOZA,Las Heras,Capdeville,NO,NO,NO,NO,SI,NO,NO,NO,NO
3624,MENDOZA,Las Heras,El Algarrobal,NO,NO,NO,NO,SI,SI,NO,NO,NO
3625,MENDOZA,Las Heras,El Borbollon,NO,NO,NO,NO,SI,SI,NO,NO,NO
3626,MENDOZA,Las Heras,EL CHALLAO,NO,NO,NO,SI,NO,NO,NO,NO,NO
3627,MENDOZA,Las Heras,EL PLUMERILLO,NO,NO,NO,SI,SI,SI,NO,NO,NO
3628,MENDOZA,Las Heras,EL RESGUARDO,NO,NO,NO,SI,NO,SI,NO,NO,NO
3629,MENDOZA,Las Heras,EL ZAPALLAR,NO,NO,NO,SI,SI,SI,NO,NO,NO
3630,MENDOZA,Las Heras,Jocolí,NO,NO,NO,NO,SI,SI,SI,NO,NO
3631,MENDOZA,Las Heras,La Cieneguita,NO,NO,NO,NO,SI,SI,NO,NO,NO
3632,MENDOZA,Las Heras,Las Cuevas,NO,NO,NO,NO,SI,SI,NO,NO,NO
3633,RIO NEGRO,San Antonio,Las Grutas,SI,NO,SI,SI,SI,SI,SI,NO,SI
3634,RIO NEGRO,San Antonio,Playas Doradas,NO,NO,NO,NO,NO,NO,NO,SI,NO
3635,RIO NEGRO,San Antonio,Puerto San Antonio Este,SI,NO,NO,SI,NO,NO,SI,SI,SI
3636,RIO NEGRO,San Antonio,Punta Colorada,NO,NO,NO,NO,NO,NO,NO,SI,NO
3637,RIO NEGRO,San Antonio,Saco Viejo,NO,NO,NO,NO,NO,NO,NO,SI,NO
3638,RIO NEGRO,San Antonio,San Antonio Oeste,SI,NO,SI,SI,SI,SI,SI,SI,SI
3639,RIO NEGRO,San Antonio,Sierra Grande,SI,NO,SI,SI,SI,SI,SI,SI,SI
3640,RIO NEGRO,Valcheta,Aguada Cecilio,NO,NO,NO,SI,NO,NO,NO,NO,NO
3641,RIO NEGRO,Valcheta,Arroyo Los Berros,NO,NO,NO,NO,NO,NO,NO,NO,SI
3642,RIO NEGRO,Valcheta,Arroyo Ventana,NO,NO,NO,NO,NO,NO,SI,NO,SI
3643,RIO NEGRO,Valcheta,Nahuel Niyeu,NO,NO,NO,SI,NO,NO,NO,NO,NO
3644,RIO NEGRO,Valcheta,Sierra Pailemán,NO,NO,NO,NO,NO,NO,SI,NO,SI
3645,RIO NEGRO,Valcheta,Valcheta,NO,NO,NO,SI,SI,NO,SI,SI,SI
3646,SALTA,Anta,Apolinario Saravia,NO,SI,NO,SI,SI,SI,SI,SI,SI
3647,SALTA,Anta,Ceibalito,NO,NO,NO,SI,NO,NO,NO,NO,NO
3648,SAN LUIS,Junín,Santa Rosa del Conlara,SI,NO,NO,SI,SI,SI,SI,SI,NO
3649,SAN LUIS,Junín,Talita,NO,NO,NO,NO,NO,NO,NO,SI,SI
3650,SAN LUIS,La Capital,Alto Pelado,NO,NO,NO,NO,NO,NO,NO,SI,NO
3651,SAN LUIS,La Capital,Alto Pencoso,NO,NO,NO,SI,SI,NO,SI,SI,NO
3652,SAN LUIS,La Capital,Balde,NO,NO,NO,SI,SI,NO,NO,SI,SI
3653,SAN LUIS,La Capital,Beazley,NO,NO,NO,NO,NO,NO,NO,SI,NO
3654,SAN LUIS,La Capital,Boca Del Tigre,NO,NO,NO,NO,NO,NO,NO,NO,NO
3655,SAN LUIS,La Capital,Cazador,NO,NO,NO,NO,NO,NO,NO,SI,NO
3656,SAN LUIS,La Capital,Cerro Colorado,NO,NO,NO,NO,NO,NO,NO,NO,NO
3657,SAN LUIS,La Capital,Charlone,NO,NO,NO,NO,NO,NO,NO,NO,NO
3658,SAN LUIS,La Capital,Chosmes,NO,NO,NO,NO,SI,SI,NO,SI,NO
3659,SAN LUIS,La Capital,CRUZ DE PIEDRA,NO,NO,NO,NO,NO,NO,NO,NO,NO
3660,SAN LUIS,La Capital,Daniel Donovan,NO,NO,NO,NO,NO,NO,NO,NO,NO
3661,SAN LUIS,La Capital,Desaguadero,NO,NO,NO,SI,NO,NO,NO,SI,NO
3662,SAN LUIS,La Capital,El Charabon,NO,NO,NO,NO,NO,NO,NO,NO,NO
3663,SAN LUIS,La Capital,El Chorrillo,NO,NO,NO,NO,SI,SI,NO,NO,NO
3664,SAN LUIS,La Capital,El Volcán,NO,SI,NO,SI,NO,NO,SI,SI,NO
3665,SAN LUIS,La Capital,Estancia Grande,NO,NO,NO,NO,NO,NO,NO,NO,NO
3666,SAN LUIS,La Capital,Jarilla,NO,NO,NO,NO,NO,NO,NO,SI,NO
3667,SAN LUIS,La Capital,Juan W. Gez,NO,NO,NO,NO,NO,NO,NO,NO,NO
3668,SAN LUIS,La Capital,Juana Koslay,SI,NO,SI,SI,NO,NO,SI,SI,NO
3669,SAN LUIS,Libertador Grl. San Martín,La Cocha,NO,NO,NO,NO,NO,NO,NO,NO,NO
3670,SAN LUIS,Libertador Grl. San Martín,La Ramada,NO,NO,NO,NO,NO,NO,NO,SI,NO
3671,SANTA FE,Iriondo,Carrizales (Est. Clarke),SI,SI,NO,NO,SI,NO,SI,NO,NO
3672,SANTA FE,Iriondo,Classon,NO,NO,NO,SI,SI,SI,SI,SI,NO
3673,SANTA FE,Iriondo,Colonia Médici,NO,NO,NO,NO,NO,NO,NO,SI,NO
3674,SANTA FE,Iriondo,Correa,SI,SI,NO,SI,SI,SI,SI,SI,NO
3675,SANTA FE,Iriondo,Larguía,NO,NO,NO,NO,NO,NO,NO,SI,NO
3676,SANTA FE,Iriondo,Lucio V. López,NO,SI,NO,NO,SI,NO,SI,SI,NO
3677,SANTA FE,Iriondo,Oliveros,SI,NO,NO,SI,SI,SI,NO,NO,SI
3678,SANTA FE,Iriondo,Pueblo Andino,NO,SI,NO,NO,SI,SI,SI,SI,NO
3679,SANTA FE,Iriondo,Salto Grande,SI,NO,NO,NO,SI,SI,SI,SI,NO
3680,SANTA FE,Iriondo,Serodino,SI,NO,NO,SI,SI,NO,SI,SI,NO
3681,SANTA FE,Iriondo,Totoras,SI,NO,NO,SI,SI,SI,SI,SI,NO
3682,SANTA FE,Iriondo,Villa Eloísa,SI,NO,NO,SI,SI,SI,SI,SI,NO
3683,SANTA FE,Iriondo,Villa La Rivera (Oliveros),NO,NO,NO,NO,NO,NO,NO,SI,NO
3684,SANTA FE,Iriondo,Villa La Rivera (Pueblo Andino),NO,NO,NO,NO,NO,NO,NO,SI,SI
3685,SANTIAGO DEL ESTERO,Alberdi,Donadeu,NO,NO,NO,SI,NO,NO,NO,NO,NO
3686,SANTIAGO DEL ESTERO,Alberdi,Sachayoj,NO,NO,NO,SI,SI,NO,SI,NO,SI
3687,SANTIAGO DEL ESTERO,Alberdi,Santos Lugares,NO,NO,NO,SI,NO,NO,NO,SI,NO
3688,SANTIAGO DEL ESTERO,Atamisqui,Estación Atamisqui,NO,NO,NO,SI,SI,NO,NO,NO,SI
3689,SANTIAGO DEL ESTERO,Atamisqui,Medellín,NO,NO,NO,SI,NO,NO,NO,SI,SI
3690,SANTIAGO DEL ESTERO,Atamisqui,Villa Atamisqui,NO,NO,NO,SI,SI,SI,SI,SI,SI
3691,SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,SI,SI,NO,SI,SI,SI,SI,SI,SI
3692,SANTIAGO DEL ESTERO,Avellaneda,Herrera,NO,SI,NO,SI,SI,SI,SI,NO,SI
3693,SANTIAGO DEL ESTERO,Avellaneda,Icaño,NO,SI,NO,SI,SI,NO,SI,SI,SI
3694,SANTIAGO DEL ESTERO,Avellaneda,Lugones,NO,SI,NO,SI,SI,SI,SI,NO,SI
3695,SANTIAGO DEL ESTERO,Avellaneda,Real Sayana,NO,SI,NO,SI,SI,SI,NO,NO,NO
3696,TUCUMAN,Cruz Alta,San Andrés,SI,NO,NO,SI,SI,NO,SI,NO,NO
3697,TUCUMAN,Cruz Alta,Villa Recaste,NO,NO,NO,NO,SI,SI,NO,NO,NO
3698,TUCUMAN,Cruz Alta,Villa Tercera,NO,NO,NO,NO,NO,NO,NO,NO,NO
3699,TUCUMAN,Famaillá,Barrio Casa Rosada,NO,NO,NO,NO,SI,NO,NO,NO,NO
3700,TUCUMAN,Famaillá,Campo de Herrera,NO,NO,NO,NO,SI,NO,NO,NO,NO
3701,TUCUMAN,Famaillá,Ex Ingenio Nueva Baviera,NO,NO,NO,NO,SI,SI,NO,NO,NO
3702,TUCUMAN,Famaillá,Famaillá,SI,NO,NO,SI,SI,SI,SI,SI,SI
3703,TUCUMAN,Famaillá,Ingenio Fronterita,NO,NO,NO,NO,NO,NO,NO,NO,NO
3704,TUCUMAN,Graneros,Graneros,NO,NO,NO,NO,SI,SI,SI,SI,SI
3705,TUCUMAN,Graneros,Lamadrid,NO,NO,NO,SI,SI,SI,SI,SI,SI
3706,TUCUMAN,Graneros,Taco Ralo,NO,NO,NO,NO,SI,SI,SI,SI,NO
3707,TUCUMAN,Juan Bautista Alberdi,Juan Bautista Alberdi,SI,NO,NO,NO,SI,SI,SI,NO,SI
3708,TUCUMAN,Juan Bautista Alberdi,Villa Belgrano,NO,NO,NO,NO,NO,NO,SI,NO,NO
3709,TUCUMAN,La Cocha,La Cocha,SI,NO,NO,NO,SI,SI,SI,SI,SI
3710,TUCUMAN,La Cocha,San José de La Cocha,NO,NO,NO,NO,NO,NO,NO,SI,SI
3711,SANTA FE,Rosario,Pérez,SI,NO,NO,SI,SI,SI,SI,SI,SI
3712,SANTA FE,Rosario,Piñero (Est. Erasto),NO,SI,NO,SI,SI,NO,NO,NO,NO
3713,SANTA FE,Rosario,Pueblo Esther,SI,NO,NO,SI,SI,SI,SI,NO,SI
3714,SANTA FE,Rosario,Pueblo Muñoz (Est. Bernard),NO,SI,NO,NO,SI,NO,SI,NO,NO
3715,SANTA FE,Rosario,Pueblo Uranga,SI,NO,NO,SI,SI,NO,SI,SI,NO
3716,SANTA FE,Rosario,Puerto Arroyo Seco,NO,NO,NO,NO,SI,NO,NO,NO,NO
3717,SANTA FE,Rosario,Rosario,SI,SI,SI,SI,SI,SI,SI,SI,SI
3718,SANTA FE,Rosario,Soldini,SI,SI,NO,NO,SI,SI,SI,NO,NO
3719,SANTA FE,Rosario,Villa Amelia,SI,SI,NO,SI,NO,NO,SI,SI,NO
3720,SANTA FE,Rosario,Villa del Plata,NO,NO,NO,SI,NO,NO,SI,NO,NO
3721,SANTA FE,Rosario,Villa Gobernador Gálvez,SI,SI,NO,SI,SI,SI,SI,SI,NO
3722,SANTA FE,Rosario,Zavalla,SI,SI,NO,NO,SI,SI,SI,SI,NO
3723,SANTA FE,San Cristóbal,Aguará Grande,NO,NO,NO,NO,NO,NO,NO,SI,SI
3724,SANTA FE,San Cristóbal,Ambrosetti,NO,NO,NO,NO,SI,NO,SI,SI,SI
3725,SANTA FE,San Cristóbal,Arrufo,SI,SI,NO,SI,SI,SI,SI,NO,NO
3726,SANTA FE,San Cristóbal,Balneario La Verde,NO,NO,NO,NO,NO,NO,NO,NO,SI
3727,SANTA FE,San Cristóbal,Capivara,NO,NO,NO,NO,NO,NO,NO,NO,SI
3728,SANTA FE,San Cristóbal,Ceres,SI,SI,NO,NO,SI,SI,SI,SI,NO
3729,SANTA FE,San Cristóbal,Colonia Ana,NO,NO,NO,NO,NO,NO,NO,SI,NO
